10
#n ret_pricer	reprints	num_reprints	gifts	distrib_novelty	tot_points_sale	tot_points_sale_1st_year	weeks_sale	print_run	 total_sales
   16.35	1	2	9	360	99	97	65	702	45
   14.42	1	60	6	271	70	63	104	300	108
   16.35	1	2	7	427	137	133	90	602	129
   16.35	1	90	6	373	106	98	115	660	191
   17.79	1	60	7	641	108	108	68	750	210
   17.79	1	2	8	873	213	200	114	1602	354
   17.79	0	0	10	687	91	90	60	864	470
   26.92	6	232	6	409	104	96	106	724	576
   16.35	4	488	7	446	186	175	92	1088	643
   15.38	2	59	0	10	8	4	109	63	8
   19.23	2	29	0	57	23	19	108	93	13
   14.42	1	80	0	54	16	9	101	180	30
   17.31	0	0	8	328	99	99	66	520	95
   11.54	2	14	0	10	9	6	72	19	5
   12.50	3	17	0	38	16	12	108	56	9
   14.42	1	11	0	17	5	2	56	22	11
   13.46	6	64	0	93	24	17	117	153	23
   17.31	1	100	7	337	71	66	82	350	31
    3.37	0	0	0	3	3	2	70	68	5
    9.62	2	110	0	36	28	20	114	128	28
    9.62	1	55	7	352	67	65	82	315	66
    1.92	1	10	3	31	5	5	47	35	29
   17.31	0	0	10	1427	194	192	100	3536	146
   11.54	0	0	7	847	143	139	87	1984	253
   19.23	0	0	2	1420	175	167	88	4053	313
   11.54	0	0	7	827	150	144	88	1950	330
   11.54	0	0	7	1045	167	160	90	2450	369
   19.23	0	0	9	1483	263	258	85	3002	395
   14.42	1	3290	0	1746	207	204	88	3990	413
   11.54	0	0	7	1053	175	171	90	2450	495
   14.42	0	0	7	853	149	143	87	1980	509
   19.23	0	0	7	2762	413	407	88	4000	576
   11.54	0	0	7	1126	135	125	91	3000	625
   21.15	0	0	6	1305	239	229	113	2984	630
   17.31	0	0	7	1750	279	275	78	2990	743
   19.23	0	0	8	1600	281	274	120	3062	925
   19.23	0	0	7	2980	397	392	112	3914	1087
   19.23	1	196	8	1192	242	212	120	3188	1201
   22.12	2	4302	7	2450	368	355	85	6030	1570
   19.23	0	0	8	2301	400	385	101	2952	2156
   18.27	0	0	7	2778	432	424	80	4008	2588
   19.23	4	12708	6	6519	718	701	120	18619	12408
   19.23	0	0	7	1344	276	267	97	3500	487
   21.15	0	0	10	1653	346	341	65	2975	864
   19.23	0	0	8	2002	338	315	94	3500	1315
   21.15	0	0	9	2588	509	487	98	4000	3149
   25.00	0	0	12	1813	265	241	107	4905	3362
   19.23	0	0	10	3188	406	378	84	4983	3595
   25.00	2	2385	9	1478	505	479	112	4895	3619
   19.23	1	2020	4	2923	439	432	108	6923	6643
   19.23	0	0	6	4354	379	368	110	6853	1823
   16.35	0	0	6	1610	236	230	101	3500	506
   21.15	7	13428	7	6138	774	739	96	15428	13788
   11.54	0	0	0	36	8	8	56	616	1
    9.62	0	0	0	37	9	9	57	468	3
    9.62	0	0	0	39	11	11	58	580	5
   13.46	0	0	0	41	13	13	58	650	7
   14.42	0	0	0	43	15	15	64	608	13
   11.54	0	0	0	36	8	8	56	576	1
   15.38	0	0	0	38	10	10	76	608	1
   14.42	0	0	0	39	11	11	56	593	2
   15.38	0	0	0	38	10	10	56	480	3
   14.42	0	0	0	39	10	10	55	602	3
   14.42	0	0	0	38	10	10	58	602	3
   11.54	0	0	0	36	8	8	56	600	5
   11.54	0	0	0	41	12	12	53	576	6
   14.42	0	0	0	42	14	14	59	579	9
    7.69	0	0	0	37	9	9	58	663	0
   10.58	0	0	0	38	10	10	56	626	0
    7.69	0	0	0	36	8	8	58	590	1
   17.31	0	0	0	36	8	8	56	578	2
    7.69	0	0	0	41	13	13	60	600	9
    8.65	0	0	0	37	9	9	92	672	2
   13.46	0	0	0	40	12	12	105	605	7
   37.50	0	0	6	341	94	94	63	751	190
   22.12	0	0	0	38	9	9	59	612	1
   10.58	0	0	0	36	8	8	55	624	2
   11.54	0	0	0	38	9	9	56	600	3
   33.65	0	0	6	193	50	50	93	568	36
   19.23	0	0	7	136	50	50	61	270	69
   11.54	0	0	0	36	8	8	56	546	1
   20.19	0	0	0	36	8	8	56	162	1
   22.12	0	0	0	39	11	11	60	272	1
   13.46	0	0	0	43	14	14	59	245	5
   14.42	0	0	0	45	15	15	65	580	6
   11.54	0	0	0	40	12	12	58	540	7
   16.35	0	0	0	12	9	9	30	624	14
   19.23	0	0	6	199	50	50	64	586	61
   14.42	0	0	7	211	62	62	62	508	62
   21.15	1	575	6	210	55	55	66	1199	76
   17.31	0	0	6	208	53	53	64	615	81
   19.23	0	0	6	252	76	75	61	575	148
   12.50	0	0	0	36	8	8	55	580	1
   14.42	0	0	0	38	10	10	56	600	1
   14.42	0	0	0	36	8	8	52	576	2
   20.19	0	0	0	37	9	9	59	525	3
   15.38	0	0	0	34	8	8	89	218	10
   20.19	1	359	0	42	11	11	56	541	10
   19.23	0	0	7	148	42	42	85	350	36
   19.13	9	1062	0	197	67	13	116	1151	24
   12.40	0	0	6	831	205	189	111	1450	154
   12.40	0	0	8	927	270	261	83	1188	199
   15.87	0	0	9	875	251	243	66	1246	699
   15.29	9	1211	0	185	53	10	115	1292	61
   16.25	9	1153	0	152	59	8	116	1250	19
   23.56	0	0	7	520	131	122	92	800	274
   17.21	0	0	7	994	212	194	116	1450	442
   26.92	3	93	0	165	53	36	116	269	74
   26.92	0	0	7	444	139	134	73	1000	168
   20.19	2	68	0	157	65	42	119	268	101
   20.19	0	0	9	537	138	130	98	1300	125
   14.42	3	137	0	171	74	49	119	271	142
   21.15	4	152	0	179	87	64	118	308	210
   11.54	2	67	0	171	80	59	119	267	227
   25.00	3	1232	7	626	245	208	119	1237	941
   19.23	3	98	0	145	60	43	119	266	98
   46.15	0	0	7	395	134	133	55	850	131
   15.38	0	0	6	557	155	135	114	1225	379
   17.31	2	99	0	202	52	41	119	299	50
   17.31	3	99	0	207	57	43	119	298	59
   22.12	0	0	8	765	247	244	63	1500	347
   20.19	0	0	12	915	249	247	56	2000	435
   18.27	0	0	9	1115	278	276	56	2000	721
   22.12	0	0	16	1358	315	302	88	2000	785
   18.27	0	0	12	1191	300	292	65	2000	840
   23.08	0	0	16	1735	392	373	88	2000	1194
   24.04	0	0	1	58	24	24	98	300	6
   18.75	0	0	8	1394	239	238	58	3000	479
   21.15	0	0	7	1915	215	211	90	2706	632
   11.54	2	2788	8	1651	323	312	118	5380	2706
   20.19	4	4608	10	2646	410	387	108	6528	4939
   18.27	0	0	0	43	14	13	97	302	1
   18.27	0	0	1	52	23	17	99	300	15
   22.12	0	0	1	44	16	14	97	300	15
   13.46	0	0	0	54	24	19	97	300	26
   13.46	0	0	0	57	23	18	97	301	29
   22.54	0	0	1	87	43	22	98	300	39
   21.15	0	0	7	402	93	89	79	1100	72
   20.19	0	0	6	594	138	125	107	1200	209
   17.31	0	0	1	46	18	16	97	300	0
   17.31	0	0	2	45	17	15	96	300	10
   17.31	0	0	1	49	20	15	97	300	19
   17.31	0	0	1	46	18	15	97	300	26
   14.33	1	1120	9	1744	373	366	76	4120	2982
   15.58	1	2	7	200	64	64	50	452	53
   14.90	0	0	7	236	63	62	91	510	81
   16.35	1	2	7	235	73	73	62	434	101
   19.62	1	2	8	173	66	60	98	376	129
   14.90	1	7	7	353	112	112	65	466	143
   12.50	0	0	8	408	89	89	81	456	153
   15.00	1	2	6	342	104	101	106	402	197
   11.54	2	17	7	313	93	91	86	463	203
   14.42	2	12	7	379	94	93	58	432	209
   19.23	1	7	10	295	110	108	57	457	241
   15.38	2	16	7	386	108	106	83	468	369
   14.42	1	2	10	397	97	95	88	535	374
   26.25	0	0	6	144	57	54	107	159	62
   21.15	0	0	6	178	71	65	107	350	102
   15.38	1	3	7	264	112	112	64	455	129
   16.83	1	2	6	276	77	70	106	452	141
   18.51	1	4	7	185	78	73	94	444	185
   20.19	0	0	7	363	82	77	83	400	234
   20.19	1	7	7	440	101	97	81	458	268
   15.38	2	121	7	198	85	77	94	321	283
   22.12	1	6	7	324	113	109	94	502	308
   16.35	1	7	7	317	113	110	54	433	309
    8.65	6	26	0	42	8	4	113	42	0
    8.65	1	10	0	2	2	2	89	10	1
   10.58	3	9	0	10	8	5	95	31	1
   13.46	1	1	0	3	3	3	78	21	1
   11.54	1	5	0	6	6	3	107	26	1
    5.77	1	11	0	6	5	4	92	13	2
    6.73	1	9	0	5	5	4	94	11	2
    6.73	0	0	0	2	2	2	90	10	2
   10.58	0	0	0	3	3	2	76	10	2
    9.62	0	0	0	3	3	2	76	10	2
    5.77	0	0	0	2	2	2	46	10	4
    6.73	0	0	0	8	6	3	76	10	9
   17.31	2	26	0	31	10	7	104	80	3
   14.42	8	36	0	34	17	13	111	44	10
   15.38	13	282	0	58	34	28	96	283	12
   14.42	11	108	0	53	27	21	111	128	19
   17.31	9	174	0	50	19	11	112	193	29
   15.38	0	0	6	181	71	68	100	250	73
   13.46	0	0	6	194	70	62	108	450	128
   19.23	0	0	7	298	103	99	90	400	159
   13.46	0	0	6	296	91	85	113	724	190
   13.46	2	210	8	289	98	98	61	410	230
   19.23	1	100	7	192	66	64	74	300	242
   14.13	0	0	6	1038	158	153	108	2010	108
   13.46	0	0	7	880	147	139	87	2070	121
   12.02	0	0	7	827	152	146	82	2100	137
   13.94	0	0	6	1009	142	131	108	1968	160
   12.98	0	0	8	822	180	176	63	2100	169
   12.02	0	0	8	809	176	171	63	2100	176
   12.98	0	0	7	782	128	121	93	1998	201
   11.54	0	0	8	782	177	174	63	2100	239
   12.98	0	0	8	850	198	187	63	2016	354
   12.98	0	0	7	997	244	233	90	2016	469
   13.41	0	0	12	1109	326	321	62	2100	488
   12.98	0	0	8	1063	354	347	63	2016	513
   14.90	0	0	7	999	270	254	108	2028	656
   15.15	0	0	9	1101	323	295	103	2016	786
   14.38	0	0	7	820	148	140	96	1976	184
   12.31	6	146	0	91	52	38	113	150	24
   13.46	1	18	6	569	167	156	108	768	654
    5.77	0	0	0	6	5	2	100	12	9
   15.38	4	275	0	92	57	43	113	278	143
   13.46	0	0	0	427	112	109	77	1000	170
   15.38	0	0	7	582	154	141	91	1200	363
   23.08	7	419	2	106	70	19	113	421	374
   14.42	0	0	7	469	146	129	64	1026	659
    2.88	0	0	0	6	4	2	56	6	1
    2.88	0	0	0	4	3	1	30	6	2
    2.88	1	17	0	11	10	7	110	18	12
   11.54	1	198	17	412	128	128	55	698	211
   20.14	4	233	0	172	67	5	111	376	153
   15.87	0	0	0	8	5	4	65	40	4
   13.46	0	0	0	23	14	11	109	40	22
   18.75	0	0	1	81	38	26	113	200	150
   17.31	5	2668	7	858	213	205	114	3759	1906
   15.87	2	70	0	77	7	6	98	145	1
   14.33	0	0	6	780	229	111	108	1600	270
   14.33	0	0	4	297	82	75	105	300	47
   12.50	0	0	5	389	61	56	108	1000	215
    8.65	0	0	0	2	2	1	53	25	2
   13.46	6	431	0	67	16	0	110	460	1
   17.31	8	509	0	128	21	1	110	531	6
   12.50	7	469	0	90	14	0	110	508	11
   11.54	0	0	7	188	67	64	95	400	52
   15.38	0	0	0	17	7	2	110	4	4
   15.38	8	821	0	142	34	0	112	859	12
   15.38	8	680	0	134	53	44	112	700	21
   13.46	9	332	0	218	58	9	112	349	200
   23.08	0	0	8	302	102	100	61	708	95
   13.46	0	0	7	372	110	103	89	916	173
   11.54	0	0	7	617	134	129	80	1298	252
    9.62	0	0	7	462	102	98	91	958	114
   14.42	0	0	7	554	112	109	88	1029	166
   11.54	0	0	7	473	122	118	86	900	94
   41.73	0	0	0	1	1	1	4	10	2
   21.15	0	0	6	214	9	9	105	3121	52
   37.50	1	100	0	55	2	2	68	200	41
   13.46	0	0	6	105	37	34	105	300	29
   17.31	0	0	7	163	52	49	91	350	31
   17.31	1	25	6	75	53	48	111	93	42
   14.42	0	0	7	184	79	75	85	354	48
   17.31	0	0	7	145	52	52	76	304	50
   13.46	0	0	6	139	78	69	111	144	52
   18.75	0	0	7	138	58	58	65	238	62
   17.31	0	0	7	194	77	72	75	252	70
   15.38	0	0	6	147	53	50	111	140	91
   17.31	0	0	6	152	63	60	108	232	100
   19.23	0	0	5	50	30	29	80	136	14
   18.27	1	48	0	69	44	33	107	406	77
   37.50	0	0	5	400	132	128	95	557	285
   17.79	0	0	4	974	153	148	108	1865	397
   37.50	1	1	0	39	31	19	105	29	4
   75.96	3	1070	1	302	124	29	110	1079	291
   26.63	0	0	9	1182	311	310	55	1990	1065
   13.46	0	0	6	487	54	53	103	1395	20
   13.46	0	0	6	496	63	62	103	1395	21
   13.46	0	0	6	492	60	59	103	1395	22
   13.46	0	0	6	490	56	55	106	1395	23
   13.46	0	0	6	525	83	81	106	1344	24
   13.46	0	0	6	528	84	81	108	1344	32
   13.46	0	0	6	98	40	38	86	180	17
   13.46	0	0	6	99	40	39	104	180	19
   13.46	0	0	6	100	41	40	86	180	22
   13.46	0	0	6	89	39	37	87	161	23
   18.22	2	902	7	2638	328	315	110	3902	1271
   19.23	0	0	7	367	74	70	96	1001	163
   19.23	2	151	8	297	108	100	102	667	680
   24.04	0	0	7	264	89	87	86	500	77
   14.42	1	81	7	448	124	120	81	1277	223
   19.23	1	100	7	470	72	66	104	700	174
   11.54	0	0	7	469	134	127	93	900	190
   12.50	0	0	7	430	123	115	93	851	190
   10.58	0	0	7	444	126	117	93	896	228
    9.62	3	94	0	76	8	0	106	95	2
   11.54	3	482	0	94	12	0	109	518	8
   21.15	4	928	0	152	45	12	109	935	21
    9.62	3	441	0	79	33	0	109	449	38
   17.31	0	0	9	622	141	131	83	1882	275
   13.46	0	0	7	381	105	93	81	874	369
    7.69	4	332	0	49	13	4	106	335	1
    8.65	4	577	0	53	8	3	106	580	3
    9.62	1	50	0	43	8	7	102	82	5
   13.46	3	493	0	69	19	0	109	512	11
   11.54	2	36	0	62	21	0	109	45	19
    9.62	2	46	0	52	16	0	99	55	20
    9.62	4	494	0	97	23	0	106	496	34
   11.54	0	0	6	206	55	54	102	758	44
    9.62	4	465	0	102	43	28	109	469	68
    7.69	4	497	0	96	33	13	108	500	75
    9.62	0	0	7	190	98	97	60	300	102
    8.65	7	217	0	72	19	2	82	218	122
    9.62	0	0	7	205	109	108	60	300	134
    9.62	1	10	7	241	100	99	61	310	221
    9.62	1	13	8	244	110	109	61	313	292
    9.62	3	170	7	416	85	84	62	470	306
   14.42	0	0	7	517	153	152	62	656	300
   17.79	2	225	7	601	234	233	59	875	336
   16.35	0	0	7	831	159	154	108	1600	766
   12.98	0	0	0	10	3	2	83	56	2
   55.77	0	0	0	15	5	4	79	14	3
   24.04	1	10	0	30	14	13	90	28	22
   40.38	2	20	0	31	15	11	98	34	25
   11.54	0	0	0	1	1	1	0	32	1
   11.54	0	0	0	1	1	1	72	21	3
   11.54	0	0	0	8	7	6	73	26	7
   10.58	0	0	0	17	14	9	81	11	10
    9.62	0	0	0	8	7	3	84	50	15
   11.54	0	0	0	8	6	5	99	103	35
    9.62	0	0	0	6	5	2	83	25	3
   10.58	0	0	0	8	5	5	39	39	4
   17.31	0	0	0	16	8	8	61	86	33
   14.42	0	0	5	149	58	55	88	260	94
   17.31	1	25	7	256	76	74	89	275	125
   11.54	0	0	0	1	1	1	28	52	2
   13.46	0	0	7	276	97	95	65	455	105
   17.31	0	0	5	148	73	73	55	240	127
   11.49	11	364	0	120	43	22	96	939	14
   16.30	11	434	0	70	33	28	93	1492	28
   19.23	11	1041	0	196	67	57	98	1081	172
   19.23	1	3	7	656	191	182	97	1151	217
   17.31	1	3	9	381	108	106	77	723	84
   12.50	1	4	7	393	92	92	60	921	88
   17.31	1	8	10	887	219	218	66	1388	212
   15.38	4	69	8	938	187	172	93	2046	382
   19.23	5	2914	52	5031	685	641	98	7854	4174
   18.22	10	200	0	118	57	37	96	1011	3
   17.31	0	0	7	474	169	165	64	780	160
   17.31	1	5	7	408	130	130	62	699	163
   25.00	2	28	7	450	137	136	67	844	187
   18.27	2	9	8	527	158	158	58	759	281
   19.23	2	12	7	733	206	189	97	1717	422
   15.87	1	5	7	881	149	139	83	1243	756
   17.26	12	287	0	82	42	33	93	1128	1
   18.27	0	0	7	423	103	98	92	1335	102
   18.27	4	113	0	78	36	31	99	626	112
   14.42	3	22	7	272	140	139	62	378	147
   19.23	5	103	2	233	71	62	98	494	154
   14.42	2	17	5	479	147	144	89	908	269
   14.42	1	2	5	477	150	144	90	825	272
   26.92	0	0	8	299	123	121	62	815	397
   16.35	0	0	5	451	97	94	89	1170	432
   19.23	0	0	5	511	111	107	91	1456	722
   14.42	2	3	7	61	40	40	60	53	27
   14.42	0	0	7	159	72	67	87	342	50
   14.42	0	0	7	158	74	71	82	318	72
   14.42	4	15	7	347	135	134	62	315	64
   14.42	2	9	7	511	130	125	89	707	93
   14.42	1	4	7	509	139	131	89	647	98
    8.65	2	924	7	551	125	125	58	2146	267
    6.73	0	0	7	494	131	118	91	1008	268
    6.73	3	10	7	519	153	130	99	783	277
    7.69	2	1052	7	782	129	126	57	2312	345
    6.73	0	0	8	501	127	122	67	928	356
    7.69	2	6	7	418	127	106	98	770	388
    6.73	0	0	7	597	128	115	87	1200	491
    6.73	1	83	7	515	128	110	91	1043	492
    6.73	0	0	7	567	158	141	87	1232	547
    6.73	1	960	8	890	151	147	57	2220	556
    8.65	2	6	7	498	147	124	100	845	557
    7.69	3	20	14	464	155	128	98	831	584
    7.69	0	0	7	652	151	135	92	1008	599
    6.73	4	1031	14	479	168	144	99	1790	676
    6.73	2	1030	7	638	155	153	58	2263	676
    7.69	1	65	7	896	160	138	95	1905	719
    6.73	2	1062	8	687	141	139	58	2322	738
    6.73	2	998	7	619	197	173	94	1894	1610
    6.73	5	2060	7	597	199	166	101	2824	1947
   19.23	1	402	7	504	187	170	100	1227	755
   19.23	1	72	8	643	190	189	55	1272	1015
   19.23	4	1878	7	606	219	207	83	2878	1900
   11.54	0	0	7	156	54	54	56	350	60
   12.99	2	16	0	23	13	0	72	24	5
   21.63	3	317	0	150	51	0	97	388	10
   18.75	4	291	0	85	31	0	93	332	3
   14.90	4	427	0	238	83	0	97	557	14
   18.75	5	411	0	212	62	0	98	521	91
   20.67	0	0	9	811	204	194	85	1500	300
   16.83	0	0	9	867	259	256	67	1512	365
   18.75	4	214	0	119	48	0	97	269	4
   28.37	3	314	0	136	75	0	98	347	41
   23.56	3	309	0	247	113	94	97	382	68
   24.04	1	927	11	1606	391	385	56	2502	1400
   16.83	2	10	0	11	8	6	74	14	1
   14.91	0	0	0	9	11	9	75	6	4
   14.91	2	16	0	25	10	0	84	31	7
   16.83	3	431	0	162	51	0	95	491	19
   13.94	3	411	1	298	106	86	97	549	23
   13.95	3	263	0	57	30	0	94	273	25
   13.94	3	333	0	140	56	0	98	396	74
   18.75	3	311	0	60	33	1	89	322	88
   16.83	3	427	0	239	90	80	97	543	103
   20.67	0	0	11	1176	335	334	58	1504	363
   18.75	0	0	12	1179	303	295	86	1504	412
   18.75	0	0	9	924	300	295	67	1500	459
   18.75	0	0	10	1182	341	334	63	1500	609
   18.75	3	1788	4	803	259	111	98	1885	767
   18.75	1	800	8	993	307	300	62	2312	867
   18.75	2	1487	4	1177	346	331	83	2987	2229
   15.34	3	23	0	31	5	3	90	38	0
   17.26	1	5	0	8	4	4	52	7	1
   15.34	5	20	0	41	8	5	90	47	2
   18.22	7	58	0	30	15	10	90	60	4
   14.38	5	18	0	54	14	7	90	49	9
   12.50	2	20	0	64	8	5	81	72	11
   12.45	6	114	0	42	19	15	92	117	21
   14.42	11	185	1	110	40	29	93	191	46
    9.62	9	109	0	81	39	27	92	128	56
   19.18	7	118	0	117	28	19	91	177	147
   15.34	14	597	0	206	93	76	93	619	405
    9.57	0	0	0	5	5	4	92	1	0
   12.45	7	47	0	69	16	12	90	76	0
    9.57	1	1	0	3	5	3	76	3	0
   14.38	4	32	0	68	11	10	90	69	1
    9.57	2	7	0	34	5	4	90	32	1
   12.45	2	6	0	12	5	4	90	10	2
   14.38	3	20	0	25	5	4	90	36	2
   13.41	11	138	0	129	21	14	91	143	2
   12.45	6	36	0	62	11	10	90	75	3
   13.94	8	20	0	16	12	8	90	21	3
   12.45	5	29	0	34	8	6	90	49	4
    8.61	1	5	0	9	3	3	77	8	5
    9.57	3	8	0	15	13	9	82	10	5
   10.53	7	28	0	58	11	8	86	63	5
    8.61	9	205	0	80	26	17	93	210	5
   15.34	11	184	0	126	29	23	91	186	5
    8.61	6	43	0	39	12	9	90	56	6
    9.57	6	52	0	43	15	14	90	56	6
   10.53	7	41	0	76	11	8	90	92	6
    9.57	3	4	0	33	6	5	92	30	6
   12.45	9	64	0	64	12	8	91	65	6
   15.34	7	69	0	79	16	11	90	100	6
    9.57	3	8	0	24	12	7	81	10	6
   10.53	6	42	0	62	20	19	90	70	6
   14.38	13	204	0	127	28	21	93	216	6
   12.45	6	30	0	20	10	8	92	31	7
   12.45	8	79	0	59	15	11	90	110	7
   13.41	12	209	0	82	19	16	93	214	7
   12.45	7	42	0	38	16	13	94	43	8
    8.61	7	39	0	57	14	10	84	64	8
   10.53	10	44	0	81	21	19	90	88	8
    8.61	7	28	0	10	9	6	90	29	11
    9.57	7	45	0	69	16	15	86	77	11
    9.57	7	43	0	68	14	11	92	75	11
    8.61	9	55	0	85	17	13	84	97	12
   14.38	7	100	0	39	18	11	90	101	17
   21.15	18	780	4	249	91	72	93	792	17
    8.61	7	39	0	40	17	11	90	49	21
   13.41	6	42	0	78	17	12	90	76	22
   13.41	6	51	0	60	24	19	91	66	22
    8.61	12	100	0	88	27	23	90	104	24
    9.57	8	94	0	62	27	21	92	112	26
    9.62	15	539	1	120	35	25	91	558	26
   12.45	10	84	1	83	25	19	92	89	30
   16.35	3	51	0	74	31	18	91	55	35
   14.38	12	100	0	58	25	21	93	102	35
   12.45	6	56	0	69	30	20	90	81	39
   13.41	14	146	0	84	30	23	93	152	45
   12.45	9	166	1	176	37	26	91	180	48
   10.58	9	265	0	246	65	47	93	275	51
   14.38	4	22	0	202	21	18	90	178	59
   12.45	9	81	0	81	27	20	91	85	59
   16.30	2	28	7	467	126	120	91	798	78
    9.57	2	15	7	514	120	116	84	653	79
    9.57	5	26	7	320	85	79	95	826	88
   14.38	5	119	0	58	27	21	93	125	88
   13.41	9	786	7	223	136	120	93	787	114
   15.34	7	40	7	415	97	88	95	840	153
   19.18	1	16	7	730	232	230	58	966	223
   15.34	3	28	7	686	171	162	86	1020	286
   16.30	1	9	7	580	185	182	64	759	295
   16.30	9	953	8	762	146	135	92	958	590
   14.38	5	506	11	906	289	284	60	1456	1252
    4.81	0	0	0	3	1	1	89	3	2
    8.75	0	0	0	40	4	2	90	12	2
    6.73	2	13	0	17	6	5	90	16	3
   37.50	0	0	0	1	1	1	1	1	1
   24.04	0	0	0	3	1	1	18	3	3
   22.12	1	30	7	58	42	41	59	87	18
   13.46	1	35	7	53	40	40	57	65	19
   14.42	1	10	7	59	41	41	53	60	20
   23.08	1	52	7	39	35	31	81	53	20
   22.12	0	0	8	56	40	40	57	60	20
   23.08	1	20	7	59	43	42	53	60	24
   22.12	0	0	7	57	40	40	57	71	24
   21.15	0	0	0	4	4	4	38	32	1
   18.27	0	0	0	4	4	2	38	50	2
   20.19	1	60	0	4	4	2	76	89	7
   24.52	3	19	0	17	13	11	80	25	19
   17.31	2	25	7	130	68	68	67	155	46
   25.48	2	150	7	165	86	85	80	216	184
   20.67	1	130	7	153	72	71	57	200	25
   18.27	0	0	14	149	82	82	60	173	37
   18.75	1	200	7	136	67	61	79	213	42
   22.12	2	132	7	204	85	83	76	242	44
   21.15	1	85	7	200	87	86	88	200	51
   17.31	0	0	7	280	149	145	68	300	213
   20.19	0	0	0	12	8	6	74	15	5
   17.79	1	20	0	9	8	8	58	51	6
   21.15	4	178	7	206	120	119	74	217	29
   18.27	1	20	14	193	109	108	61	220	51
   20.67	1	200	24	109	66	14	76	240	54
   20.19	4	358	7	268	128	123	74	359	90
   20.67	1	10	0	5	5	4	70	18	10
   20.67	0	0	0	11	12	8	63	19	12
   20.67	0	0	0	6	6	4	76	20	13
   23.08	1	10	1	12	11	11	71	26	22
   19.23	1	66	7	153	64	64	81	206	25
   21.15	1	169	7	205	117	117	64	239	34
   20.67	2	136	7	175	116	114	76	181	52
   20.67	2	180	7	183	118	116	75	204	53
   17.31	0	0	7	203	85	85	71	200	69
   23.08	2	180	7	283	113	112	88	420	104
   18.27	3	150	7	164	71	70	81	260	74
   17.31	1	75	7	284	112	109	65	325	26
   15.38	2	54	7	258	104	104	65	300	40
   15.38	0	0	7	426	93	90	81	900	62
   18.27	0	0	7	493	90	87	79	900	100
   17.31	0	0	7	735	102	101	88	1472	106
   17.31	0	0	7	748	99	91	89	1500	216
   28.85	1	25	0	21	4	4	53	42	0
   26.92	0	0	0	13	11	9	90	100	9
   21.15	1	194	0	78	19	12	90	198	31
   26.92	1	100	0	61	25	19	92	112	40
   24.04	1	150	0	73	26	18	90	162	45
   24.04	1	100	0	90	25	15	93	109	54
   18.27	0	0	7	128	51	51	89	200	59
   24.04	2	127	0	59	26	16	92	137	95
   24.04	3	177	0	116	33	22	93	181	128
   21.15	2	114	7	138	70	64	80	264	219
   18.27	1	300	7	439	123	117	91	700	534
   10.58	3	105	6	162	84	69	107	205	3
   12.02	2	31	6	139	96	60	148	81	7
   12.02	2	19	6	144	83	59	125	139	14
   12.02	3	55	5	92	44	36	181	255	16
    9.13	2	5	2	105	54	42	194	75	22
   13.46	2	45	6	111	58	52	113	145	24
    9.62	1	19	6	120	69	43	142	119	28
    9.62	3	19	2	113	49	36	165	79	32
    9.13	3	20	2	88	45	32	177	100	39
   10.58	0	0	7	215	55	55	89	332	57
    9.62	4	122	6	177	79	49	139	222	72
   10.58	3	85	6	234	94	87	137	245	81
    9.52	2	22	2	129	58	44	182	262	92
   11.54	1	10	7	403	84	83	75	390	99
   10.58	0	0	7	312	81	80	64	350	107
   16.30	2	123	0	266	91	89	93	523	77
   13.94	0	0	7	400	114	114	61	750	97
   14.38	0	0	7	448	134	133	53	664	149
   16.30	0	0	7	454	129	123	86	736	150
   15.87	0	0	7	383	146	146	57	450	181
   15.34	0	0	7	601	145	144	79	670	198
   17.26	0	0	9	473	137	134	79	845	259
   17.26	0	0	7	415	130	130	62	760	266
   16.30	3	75	6	175	95	66	136	175	0
   18.22	3	175	6	221	114	92	108	275	18
   17.26	2	15	2	139	65	33	169	105	18
   17.26	3	44	2	93	45	22	184	242	18
   17.26	2	14	2	130	64	33	168	114	41
   20.19	2	465	7	416	148	148	57	661	121
   18.75	0	0	7	514	143	143	77	656	127
   17.26	1	80	8	395	87	80	83	724	189
   19.18	0	0	7	380	103	99	89	704	190
   17.26	1	6	9	564	184	182	63	606	190
   18.22	5	609	6	237	133	77	133	734	191
   19.18	0	0	7	562	175	175	59	640	227
   22.98	0	0	7	622	177	175	59	728	265
   20.14	3	126	7	261	132	110	110	266	3
    7.69	0	0	0	6	2	0	29	42	7
   19.13	0	0	7	541	145	145	57	1001	68
   21.73	0	0	9	639	138	125	89	1106	335
   19.18	3	108	6	246	110	69	158	368	126
   26.54	0	0	7	609	128	123	85	1140	279
   14.90	4	45	6	194	112	81	129	145	0
   15.87	4	58	6	168	107	65	136	156	16
   17.26	3	89	6	182	102	87	112	189	28
   15.34	2	13	6	141	94	65	148	213	31
   17.26	2	19	7	164	91	71	128	179	38
   15.34	3	41	6	150	89	61	157	191	57
   16.30	2	10	6	131	90	60	156	230	59
   16.30	3	49	6	129	54	34	162	309	60
   15.34	2	13	2	134	72	57	164	213	89
   17.26	5	94	2	127	77	48	187	394	204
   16.30	1	728	7	413	88	84	83	812	137
   15.34	3	154	0	394	84	78	94	454	138
   15.38	2	121	7	158	78	74	94	461	35
   11.54	0	0	7	255	67	67	56	504	40
   16.30	0	0	7	279	110	108	66	696	41
   13.46	0	0	7	218	63	62	79	355	42
